,Unnamed: 0.1,Unnamed: 0,ID,CLASS,filename,split,label,species
1433,1433,1433,1434,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0010_24146.jpg,test,25,Bronzed Cowbird
1434,1434,1434,1435,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0049_24147.jpg,test,25,Bronzed Cowbird
1435,1435,1435,1436,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0002_796244.jpg,train,25,Bronzed Cowbird
1436,1436,1436,1437,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0003_796246.jpg,test,25,Bronzed Cowbird
1437,1437,1437,1438,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0008_796250.jpg,train,25,Bronzed Cowbird
1438,1438,1438,1439,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0054_24159.jpg,train,25,Bronzed Cowbird
1439,1439,1439,1440,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0029_796256.jpg,train,25,Bronzed Cowbird
1440,1440,1440,1441,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0086_796259.jpg,train,25,Bronzed Cowbird
1441,1441,1441,1442,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0078_796262.jpg,test,25,Bronzed Cowbird
1442,1442,1442,1443,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0024_24167.jpg,test,25,Bronzed Cowbird
1443,1443,1443,1444,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0053_24170.jpg,train,25,Bronzed Cowbird
1444,1444,1444,1445,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0005_24173.jpg,train,25,Bronzed Cowbird
1445,1445,1445,1446,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0082_24175.jpg,test,25,Bronzed Cowbird
1446,1446,1446,1447,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg,train,25,Bronzed Cowbird
1447,1447,1447,1448,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0021_24189.jpg,test,25,Bronzed Cowbird
1448,1448,1448,1449,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0081_24198.jpg,test,25,Bronzed Cowbird
1449,1449,1449,1450,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0064_24199.jpg,test,25,Bronzed Cowbird
1450,1450,1450,1451,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0031_24139.jpg,test,25,Bronzed Cowbird
1451,1451,1451,1452,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0018_24140.jpg,train,25,Bronzed Cowbird
1452,1452,1452,1453,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0017_24019.jpg,train,25,Bronzed Cowbird
1453,1453,1453,1454,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0019_796242.jpg,test,25,Bronzed Cowbird
1454,1454,1454,1455,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0039_24026.jpg,train,25,Bronzed Cowbird
1455,1455,1455,1456,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0014_24030.jpg,train,25,Bronzed Cowbird
1456,1456,1456,1457,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0037_24032.jpg,test,25,Bronzed Cowbird
1457,1457,1457,1458,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0009_24033.jpg,train,25,Bronzed Cowbird
1458,1458,1458,1459,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0044_24145.jpg,train,25,Bronzed Cowbird
1459,1459,1459,1460,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0074_24045.jpg,train,25,Bronzed Cowbird
1460,1460,1460,1461,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0023_24058.jpg,train,25,Bronzed Cowbird
1461,1461,1461,1462,26,026.Bronzed_Cowbird/Bronzed_Cowbird_0016_796245.jpg,test,25,Bronzed Cowbird
1462,1462,1462,1463,27,027.Shiny_Cowbird/Shiny_Cowbird_0056_24321.jpg,test,26,Shiny Cowbird
1463,1463,1463,1464,27,027.Shiny_Cowbird/Shiny_Cowbird_0019_24323.jpg,train,26,Shiny Cowbird
1464,1464,1464,1465,27,027.Shiny_Cowbird/Shiny_Cowbird_0055_24331.jpg,train,26,Shiny Cowbird
1465,1465,1465,1466,27,027.Shiny_Cowbird/Shiny_Cowbird_0075_24335.jpg,train,26,Shiny Cowbird
1466,1466,1466,1467,27,027.Shiny_Cowbird/Shiny_Cowbird_0057_24345.jpg,test,26,Shiny Cowbird
1467,1467,1467,1468,27,027.Shiny_Cowbird/Shiny_Cowbird_0026_796847.jpg,train,26,Shiny Cowbird
1468,1468,1468,1469,27,027.Shiny_Cowbird/Shiny_Cowbird_0069_24351.jpg,train,26,Shiny Cowbird
1469,1469,1469,1470,27,027.Shiny_Cowbird/Shiny_Cowbird_0066_24358.jpg,train,26,Shiny Cowbird
1470,1470,1470,1471,27,027.Shiny_Cowbird/Shiny_Cowbird_0039_24359.jpg,test,26,Shiny Cowbird
1471,1471,1471,1472,27,027.Shiny_Cowbird/Shiny_Cowbird_0076_24363.jpg,val,26,Shiny Cowbird
1472,1472,1472,1473,27,027.Shiny_Cowbird/Shiny_Cowbird_0029_24372.jpg,test,26,Shiny Cowbird
1473,1473,1473,1474,27,027.Shiny_Cowbird/Shiny_Cowbird_0040_24379.jpg,train,26,Shiny Cowbird
1474,1474,1474,1475,27,027.Shiny_Cowbird/Shiny_Cowbird_0002_24380.jpg,train,26,Shiny Cowbird
1475,1475,1475,1476,27,027.Shiny_Cowbird/Shiny_Cowbird_0086_24386.jpg,train,26,Shiny Cowbird
1476,1476,1476,1477,27,027.Shiny_Cowbird/Shiny_Cowbird_0067_24392.jpg,test,26,Shiny Cowbird
1477,1477,1477,1478,27,027.Shiny_Cowbird/Shiny_Cowbird_0079_24399.jpg,test,26,Shiny Cowbird
1478,1478,1478,1479,27,027.Shiny_Cowbird/Shiny_Cowbird_0012_24249.jpg,test,26,Shiny Cowbird
1479,1479,1479,1480,27,027.Shiny_Cowbird/Shiny_Cowbird_0068_24413.jpg,test,26,Shiny Cowbird
1480,1480,1480,1481,27,027.Shiny_Cowbird/Shiny_Cowbird_0059_24421.jpg,test,26,Shiny Cowbird
1481,1481,1481,1482,27,027.Shiny_Cowbird/Shiny_Cowbird_0007_24434.jpg,test,26,Shiny Cowbird
1482,1482,1482,1483,27,027.Shiny_Cowbird/Shiny_Cowbird_0051_24438.jpg,test,26,Shiny Cowbird
1483,1483,1483,1484,27,027.Shiny_Cowbird/Shiny_Cowbird_0010_24439.jpg,train,26,Shiny Cowbird
1484,1484,1484,1485,27,027.Shiny_Cowbird/Shiny_Cowbird_0037_24440.jpg,test,26,Shiny Cowbird
1485,1485,1485,1486,27,027.Shiny_Cowbird/Shiny_Cowbird_0025_24444.jpg,train,26,Shiny Cowbird
1486,1486,1486,1487,27,027.Shiny_Cowbird/Shiny_Cowbird_0030_24206.jpg,test,26,Shiny Cowbird
1487,1487,1487,1488,27,027.Shiny_Cowbird/Shiny_Cowbird_0047_24210.jpg,train,26,Shiny Cowbird
1488,1488,1488,1489,27,027.Shiny_Cowbird/Shiny_Cowbird_0014_24214.jpg,train,26,Shiny Cowbird
1489,1489,1489,1490,27,027.Shiny_Cowbird/Shiny_Cowbird_0018_796830.jpg,test,26,Shiny Cowbird
1490,1490,1490,1491,27,027.Shiny_Cowbird/Shiny_Cowbird_0070_796832.jpg,train,26,Shiny Cowbird
1491,1491,1491,1492,27,027.Shiny_Cowbird/Shiny_Cowbird_0081_796833.jpg,test,26,Shiny Cowbird
1492,1492,1492,1493,27,027.Shiny_Cowbird/Shiny_Cowbird_0083_796834.jpg,train,26,Shiny Cowbird
1493,1493,1493,1494,27,027.Shiny_Cowbird/Shiny_Cowbird_0009_796835.jpg,test,26,Shiny Cowbird
1494,1494,1494,1495,27,027.Shiny_Cowbird/Shiny_Cowbird_0035_796837.jpg,test,26,Shiny Cowbird
1495,1495,1495,1496,27,027.Shiny_Cowbird/Shiny_Cowbird_0085_796839.jpg,test,26,Shiny Cowbird
1496,1496,1496,1497,27,027.Shiny_Cowbird/Shiny_Cowbird_0004_796841.jpg,test,26,Shiny Cowbird
1497,1497,1497,1498,27,027.Shiny_Cowbird/Shiny_Cowbird_0078_796846.jpg,test,26,Shiny Cowbird
1498,1498,1498,1499,27,027.Shiny_Cowbird/Shiny_Cowbird_0044_24239.jpg,train,26,Shiny Cowbird
1499,1499,1499,1500,27,027.Shiny_Cowbird/Shiny_Cowbird_0064_796848.jpg,train,26,Shiny Cowbird
1500,1500,1500,1501,27,027.Shiny_Cowbird/Shiny_Cowbird_0034_796849.jpg,val,26,Shiny Cowbird
1501,1501,1501,1502,27,027.Shiny_Cowbird/Shiny_Cowbird_0027_796850.jpg,test,26,Shiny Cowbird
1502,1502,1502,1503,27,027.Shiny_Cowbird/Shiny_Cowbird_0031_796851.jpg,test,26,Shiny Cowbird
1503,1503,1503,1504,27,027.Shiny_Cowbird/Shiny_Cowbird_0017_796853.jpg,val,26,Shiny Cowbird
1504,1504,1504,1505,27,027.Shiny_Cowbird/Shiny_Cowbird_0045_796856.jpg,train,26,Shiny Cowbird
1505,1505,1505,1506,27,027.Shiny_Cowbird/Shiny_Cowbird_0043_796857.jpg,test,26,Shiny Cowbird
1506,1506,1506,1507,27,027.Shiny_Cowbird/Shiny_Cowbird_0015_796858.jpg,test,26,Shiny Cowbird
1507,1507,1507,1508,27,027.Shiny_Cowbird/Shiny_Cowbird_0001_796860.jpg,train,26,Shiny Cowbird
1508,1508,1508,1509,27,027.Shiny_Cowbird/Shiny_Cowbird_0006_796864.jpg,train,26,Shiny Cowbird
1509,1509,1509,1510,27,027.Shiny_Cowbird/Shiny_Cowbird_0063_24259.jpg,train,26,Shiny Cowbird
1510,1510,1510,1511,27,027.Shiny_Cowbird/Shiny_Cowbird_0021_796870.jpg,train,26,Shiny Cowbird
1511,1511,1511,1512,27,027.Shiny_Cowbird/Shiny_Cowbird_0061_796874.jpg,train,26,Shiny Cowbird
1512,1512,1512,1513,27,027.Shiny_Cowbird/Shiny_Cowbird_0080_796875.jpg,test,26,Shiny Cowbird
1513,1513,1513,1514,27,027.Shiny_Cowbird/Shiny_Cowbird_0062_24271.jpg,train,26,Shiny Cowbird
1514,1514,1514,1515,27,027.Shiny_Cowbird/Shiny_Cowbird_0077_24273.jpg,train,26,Shiny Cowbird
1515,1515,1515,1516,27,027.Shiny_Cowbird/Shiny_Cowbird_0036_24274.jpg,train,26,Shiny Cowbird
1516,1516,1516,1517,27,027.Shiny_Cowbird/Shiny_Cowbird_0020_24276.jpg,test,26,Shiny Cowbird
1517,1517,1517,1518,27,027.Shiny_Cowbird/Shiny_Cowbird_0082_24279.jpg,test,26,Shiny Cowbird
1518,1518,1518,1519,27,027.Shiny_Cowbird/Shiny_Cowbird_0024_24281.jpg,train,26,Shiny Cowbird
1519,1519,1519,1520,27,027.Shiny_Cowbird/Shiny_Cowbird_0005_796873.jpg,test,26,Shiny Cowbird
1520,1520,1520,1521,27,027.Shiny_Cowbird/Shiny_Cowbird_0032_24284.jpg,test,26,Shiny Cowbird
1521,1521,1521,1522,27,027.Shiny_Cowbird/Shiny_Cowbird_0074_24297.jpg,test,26,Shiny Cowbird
1522,1522,1522,1523,28,028.Brown_Creeper/Brown_Creeper_0042_24578.jpg,train,27,Brown Creeper
1523,1523,1523,1524,28,028.Brown_Creeper/Brown_Creeper_0093_24581.jpg,test,27,Brown Creeper
1524,1524,1524,1525,28,028.Brown_Creeper/Brown_Creeper_0123_24589.jpg,test,27,Brown Creeper
1525,1525,1525,1526,28,028.Brown_Creeper/Brown_Creeper_0111_24590.jpg,test,27,Brown Creeper
1526,1526,1526,1527,28,028.Brown_Creeper/Brown_Creeper_0061_24601.jpg,train,27,Brown Creeper
1527,1527,1527,1528,28,028.Brown_Creeper/Brown_Creeper_0106_24617.jpg,train,27,Brown Creeper
1528,1528,1528,1529,28,028.Brown_Creeper/Brown_Creeper_0069_24618.jpg,test,27,Brown Creeper
1529,1529,1529,1530,28,028.Brown_Creeper/Brown_Creeper_0103_24632.jpg,train,27,Brown Creeper
1530,1530,1530,1531,28,028.Brown_Creeper/Brown_Creeper_0079_24647.jpg,test,27,Brown Creeper
1531,1531,1531,1532,28,028.Brown_Creeper/Brown_Creeper_0114_24649.jpg,val,27,Brown Creeper
1532,1532,1532,1533,28,028.Brown_Creeper/Brown_Creeper_0127_24656.jpg,train,27,Brown Creeper
1533,1533,1533,1534,28,028.Brown_Creeper/Brown_Creeper_0005_24659.jpg,test,27,Brown Creeper
1534,1534,1534,1535,28,028.Brown_Creeper/Brown_Creeper_0053_24451.jpg,val,27,Brown Creeper
1535,1535,1535,1536,28,028.Brown_Creeper/Brown_Creeper_0104_24698.jpg,test,27,Brown Creeper
1536,1536,1536,1537,28,028.Brown_Creeper/Brown_Creeper_0063_24724.jpg,train,27,Brown Creeper
1537,1537,1537,1538,28,028.Brown_Creeper/Brown_Creeper_0027_24729.jpg,test,27,Brown Creeper
1538,1538,1538,1539,28,028.Brown_Creeper/Brown_Creeper_0088_24731.jpg,test,27,Brown Creeper
1539,1539,1539,1540,28,028.Brown_Creeper/Brown_Creeper_0074_24789.jpg,train,27,Brown Creeper
1540,1540,1540,1541,28,028.Brown_Creeper/Brown_Creeper_0032_24800.jpg,train,27,Brown Creeper
1541,1541,1541,1542,28,028.Brown_Creeper/Brown_Creeper_0107_24827.jpg,test,27,Brown Creeper
1542,1542,1542,1543,28,028.Brown_Creeper/Brown_Creeper_0002_24838.jpg,train,27,Brown Creeper
1543,1543,1543,1544,28,028.Brown_Creeper/Brown_Creeper_0064_24840.jpg,train,27,Brown Creeper
1544,1544,1544,1545,28,028.Brown_Creeper/Brown_Creeper_0089_24841.jpg,test,27,Brown Creeper
1545,1545,1545,1546,28,028.Brown_Creeper/Brown_Creeper_0004_24851.jpg,test,27,Brown Creeper
1546,1546,1546,1547,28,028.Brown_Creeper/Brown_Creeper_0110_24866.jpg,train,27,Brown Creeper
1547,1547,1547,1548,28,028.Brown_Creeper/Brown_Creeper_0007_24902.jpg,train,27,Brown Creeper
1548,1548,1548,1549,28,028.Brown_Creeper/Brown_Creeper_0049_24911.jpg,train,27,Brown Creeper
1549,1549,1549,1550,28,028.Brown_Creeper/Brown_Creeper_0029_24912.jpg,test,27,Brown Creeper
1550,1550,1550,1551,28,028.Brown_Creeper/Brown_Creeper_0065_24464.jpg,test,27,Brown Creeper
1551,1551,1551,1552,28,028.Brown_Creeper/Brown_Creeper_0058_24933.jpg,val,27,Brown Creeper
1552,1552,1552,1553,28,028.Brown_Creeper/Brown_Creeper_0085_24938.jpg,test,27,Brown Creeper
1553,1553,1553,1554,28,028.Brown_Creeper/Brown_Creeper_0023_24940.jpg,train,27,Brown Creeper
1554,1554,1554,1555,28,028.Brown_Creeper/Brown_Creeper_0035_24941.jpg,test,27,Brown Creeper
1555,1555,1555,1556,28,028.Brown_Creeper/Brown_Creeper_0075_24947.jpg,test,27,Brown Creeper
1556,1556,1556,1557,28,028.Brown_Creeper/Brown_Creeper_0120_24955.jpg,train,27,Brown Creeper
1557,1557,1557,1558,28,028.Brown_Creeper/Brown_Creeper_0012_24956.jpg,test,27,Brown Creeper
1558,1558,1558,1559,28,028.Brown_Creeper/Brown_Creeper_0001_24449.jpg,test,27,Brown Creeper
1559,1559,1559,1560,28,028.Brown_Creeper/Brown_Creeper_0124_24963.jpg,test,27,Brown Creeper
1560,1560,1560,1561,28,028.Brown_Creeper/Brown_Creeper_0056_24452.jpg,test,27,Brown Creeper
1561,1561,1561,1562,28,028.Brown_Creeper/Brown_Creeper_0083_24967.jpg,train,27,Brown Creeper
1562,1562,1562,1563,28,028.Brown_Creeper/Brown_Creeper_0046_24463.jpg,test,27,Brown Creeper
1563,1563,1563,1564,28,028.Brown_Creeper/Brown_Creeper_0048_24976.jpg,train,27,Brown Creeper
1564,1564,1564,1565,28,028.Brown_Creeper/Brown_Creeper_0072_24977.jpg,train,27,Brown Creeper
1565,1565,1565,1566,28,028.Brown_Creeper/Brown_Creeper_0051_24468.jpg,test,27,Brown Creeper
1566,1566,1566,1567,28,028.Brown_Creeper/Brown_Creeper_0047_24984.jpg,train,27,Brown Creeper
1567,1567,1567,1568,28,028.Brown_Creeper/Brown_Creeper_0101_24987.jpg,test,27,Brown Creeper
1568,1568,1568,1569,28,028.Brown_Creeper/Brown_Creeper_0125_24995.jpg,train,27,Brown Creeper
1569,1569,1569,1570,28,028.Brown_Creeper/Brown_Creeper_0031_24999.jpg,test,27,Brown Creeper
1570,1570,1570,1571,28,028.Brown_Creeper/Brown_Creeper_0115_24488.jpg,train,27,Brown Creeper
1571,1571,1571,1572,28,028.Brown_Creeper/Brown_Creeper_0059_25010.jpg,train,27,Brown Creeper
1572,1572,1572,1573,28,028.Brown_Creeper/Brown_Creeper_0118_24500.jpg,train,27,Brown Creeper
1573,1573,1573,1574,28,028.Brown_Creeper/Brown_Creeper_0100_24502.jpg,train,27,Brown Creeper
1574,1574,1574,1575,28,028.Brown_Creeper/Brown_Creeper_0006_25034.jpg,test,27,Brown Creeper
1575,1575,1575,1576,28,028.Brown_Creeper/Brown_Creeper_0057_24529.jpg,test,27,Brown Creeper
1576,1576,1576,1577,28,028.Brown_Creeper/Brown_Creeper_0073_24546.jpg,test,27,Brown Creeper
1577,1577,1577,1578,28,028.Brown_Creeper/Brown_Creeper_0043_24549.jpg,train,27,Brown Creeper
1578,1578,1578,1579,28,028.Brown_Creeper/Brown_Creeper_0113_24560.jpg,train,27,Brown Creeper
1579,1579,1579,1580,28,028.Brown_Creeper/Brown_Creeper_0102_25000.jpg,test,27,Brown Creeper
1580,1580,1580,1581,28,028.Brown_Creeper/Brown_Creeper_0121_24574.jpg,train,27,Brown Creeper
1581,1581,1581,1582,29,029.American_Crow/American_Crow_0117_25090.jpg,train,28,American Crow
1582,1582,1582,1583,29,029.American_Crow/American_Crow_0030_25092.jpg,test,28,American Crow
1583,1583,1583,1584,29,029.American_Crow/American_Crow_0119_25610.jpg,train,28,American Crow
1584,1584,1584,1585,29,029.American_Crow/American_Crow_0020_25618.jpg,train,28,American Crow
1585,1585,1585,1586,29,029.American_Crow/American_Crow_0016_25112.jpg,train,28,American Crow
1586,1586,1586,1587,29,029.American_Crow/American_Crow_0136_25117.jpg,train,28,American Crow
1587,1587,1587,1588,29,029.American_Crow/American_Crow_0101_25118.jpg,train,28,American Crow
1588,1588,1588,1589,29,029.American_Crow/American_Crow_0002_25122.jpg,train,28,American Crow
1589,1589,1589,1590,29,029.American_Crow/American_Crow_0109_25123.jpg,train,28,American Crow
1590,1590,1590,1591,29,029.American_Crow/American_Crow_0111_25127.jpg,val,28,American Crow
1591,1591,1591,1592,29,029.American_Crow/American_Crow_0003_25130.jpg,train,28,American Crow
1592,1592,1592,1593,29,029.American_Crow/American_Crow_0021_25137.jpg,test,28,American Crow
1593,1593,1593,1594,29,029.American_Crow/American_Crow_0027_25146.jpg,test,28,American Crow
1594,1594,1594,1595,29,029.American_Crow/American_Crow_0113_25149.jpg,train,28,American Crow
1595,1595,1595,1596,29,029.American_Crow/American_Crow_0011_25151.jpg,test,28,American Crow
1596,1596,1596,1597,29,029.American_Crow/American_Crow_0043_25666.jpg,test,28,American Crow
1597,1597,1597,1598,29,029.American_Crow/American_Crow_0130_25163.jpg,train,28,American Crow
1598,1598,1598,1599,29,029.American_Crow/American_Crow_0093_25694.jpg,train,28,American Crow
1599,1599,1599,1600,29,029.American_Crow/American_Crow_0139_25186.jpg,test,28,American Crow
1600,1600,1600,1601,29,029.American_Crow/American_Crow_0132_25704.jpg,train,28,American Crow
1601,1601,1601,1602,29,029.American_Crow/American_Crow_0131_25706.jpg,test,28,American Crow
1602,1602,1602,1603,29,029.American_Crow/American_Crow_0068_25198.jpg,train,28,American Crow
1603,1603,1603,1604,29,029.American_Crow/American_Crow_0116_25199.jpg,train,28,American Crow
1604,1604,1604,1605,29,029.American_Crow/American_Crow_0122_25200.jpg,test,28,American Crow
1605,1605,1605,1606,29,029.American_Crow/American_Crow_0053_25203.jpg,test,28,American Crow
1606,1606,1606,1607,29,029.American_Crow/American_Crow_0099_25717.jpg,test,28,American Crow
1607,1607,1607,1608,29,029.American_Crow/American_Crow_0134_25206.jpg,train,28,American Crow
1608,1608,1608,1609,29,029.American_Crow/American_Crow_0121_25720.jpg,test,28,American Crow
1609,1609,1609,1610,29,029.American_Crow/American_Crow_0080_25220.jpg,test,28,American Crow
1610,1610,1610,1611,29,029.American_Crow/American_Crow_0137_25221.jpg,test,28,American Crow
1611,1611,1611,1612,29,029.American_Crow/American_Crow_0050_25255.jpg,test,28,American Crow
1612,1612,1612,1613,29,029.American_Crow/American_Crow_0085_25260.jpg,test,28,American Crow
1613,1613,1613,1614,29,029.American_Crow/American_Crow_0105_25283.jpg,test,28,American Crow
1614,1614,1614,1615,29,029.American_Crow/American_Crow_0014_25287.jpg,test,28,American Crow
1615,1615,1615,1616,29,029.American_Crow/American_Crow_0088_25303.jpg,test,28,American Crow
1616,1616,1616,1617,29,029.American_Crow/American_Crow_0012_25305.jpg,train,28,American Crow
1617,1617,1617,1618,29,029.American_Crow/American_Crow_0004_25819.jpg,test,28,American Crow
1618,1618,1618,1619,29,029.American_Crow/American_Crow_0036_25313.jpg,val,28,American Crow
1619,1619,1619,1620,29,029.American_Crow/American_Crow_0081_25837.jpg,train,28,American Crow
1620,1620,1620,1621,29,029.American_Crow/American_Crow_0074_25350.jpg,val,28,American Crow
1621,1621,1621,1622,29,029.American_Crow/American_Crow_0107_25353.jpg,train,28,American Crow
1622,1622,1622,1623,29,029.American_Crow/American_Crow_0124_25356.jpg,train,28,American Crow
1623,1623,1623,1624,29,029.American_Crow/American_Crow_0047_25397.jpg,train,28,American Crow
1624,1624,1624,1625,29,029.American_Crow/American_Crow_0127_25412.jpg,test,28,American Crow
1625,1625,1625,1626,29,029.American_Crow/American_Crow_0066_25827.jpg,test,28,American Crow
1626,1626,1626,1627,29,029.American_Crow/American_Crow_0031_25433.jpg,test,28,American Crow
1627,1627,1627,1628,29,029.American_Crow/American_Crow_0067_25443.jpg,test,28,American Crow
1628,1628,1628,1629,29,029.American_Crow/American_Crow_0079_25463.jpg,test,28,American Crow
1629,1629,1629,1630,29,029.American_Crow/American_Crow_0051_25505.jpg,test,28,American Crow
1630,1630,1630,1631,29,029.American_Crow/American_Crow_0069_25506.jpg,test,28,American Crow
1631,1631,1631,1632,29,029.American_Crow/American_Crow_0025_25522.jpg,train,28,American Crow
1632,1632,1632,1633,29,029.American_Crow/American_Crow_0110_25541.jpg,test,28,American Crow
1633,1633,1633,1634,29,029.American_Crow/American_Crow_0001_25053.jpg,test,28,American Crow
1634,1634,1634,1635,29,029.American_Crow/American_Crow_0039_25061.jpg,train,28,American Crow
1635,1635,1635,1636,29,029.American_Crow/American_Crow_0048_25062.jpg,test,28,American Crow
1636,1636,1636,1637,29,029.American_Crow/American_Crow_0094_25576.jpg,train,28,American Crow
1637,1637,1637,1638,29,029.American_Crow/American_Crow_0102_25066.jpg,train,28,American Crow
1638,1638,1638,1639,29,029.American_Crow/American_Crow_0062_25587.jpg,train,28,American Crow
1639,1639,1639,1640,29,029.American_Crow/American_Crow_0104_25086.jpg,test,28,American Crow
1640,1640,1640,1641,29,029.American_Crow/American_Crow_0059_25599.jpg,train,28,American Crow
1641,1641,1641,1642,30,030.Fish_Crow/Fish_Crow_0068_25859.jpg,val,29,Fish Crow
1642,1642,1642,1643,30,030.Fish_Crow/Fish_Crow_0080_25861.jpg,test,29,Fish Crow
1643,1643,1643,1644,30,030.Fish_Crow/Fish_Crow_0059_25864.jpg,test,29,Fish Crow
1644,1644,1644,1645,30,030.Fish_Crow/Fish_Crow_0011_25866.jpg,val,29,Fish Crow
1645,1645,1645,1646,30,030.Fish_Crow/Fish_Crow_0067_26124.jpg,test,29,Fish Crow
1646,1646,1646,1647,30,030.Fish_Crow/Fish_Crow_0017_26127.jpg,train,29,Fish Crow
1647,1647,1647,1648,30,030.Fish_Crow/Fish_Crow_0018_25879.jpg,test,29,Fish Crow
1648,1648,1648,1649,30,030.Fish_Crow/Fish_Crow_0041_25887.jpg,test,29,Fish Crow
1649,1649,1649,1650,30,030.Fish_Crow/Fish_Crow_0078_26144.jpg,train,29,Fish Crow
1650,1650,1650,1651,30,030.Fish_Crow/Fish_Crow_0034_25891.jpg,test,29,Fish Crow
1651,1651,1651,1652,30,030.Fish_Crow/Fish_Crow_0042_26148.jpg,test,29,Fish Crow
1652,1652,1652,1653,30,030.Fish_Crow/Fish_Crow_0025_25893.jpg,train,29,Fish Crow
1653,1653,1653,1654,30,030.Fish_Crow/Fish_Crow_0081_25908.jpg,train,29,Fish Crow
1654,1654,1654,1655,30,030.Fish_Crow/Fish_Crow_0031_25909.jpg,test,29,Fish Crow
1655,1655,1655,1656,30,030.Fish_Crow/Fish_Crow_0036_25911.jpg,test,29,Fish Crow
1656,1656,1656,1657,30,030.Fish_Crow/Fish_Crow_0005_25912.jpg,train,29,Fish Crow
1657,1657,1657,1658,30,030.Fish_Crow/Fish_Crow_0033_25915.jpg,train,29,Fish Crow
1658,1658,1658,1659,30,030.Fish_Crow/Fish_Crow_0085_25919.jpg,test,29,Fish Crow
1659,1659,1659,1660,30,030.Fish_Crow/Fish_Crow_0071_25155.jpg,test,29,Fish Crow
1660,1660,1660,1661,30,030.Fish_Crow/Fish_Crow_0040_25158.jpg,test,29,Fish Crow
1661,1661,1661,1662,30,030.Fish_Crow/Fish_Crow_0051_25934.jpg,test,29,Fish Crow
1662,1662,1662,1663,30,030.Fish_Crow/Fish_Crow_0004_25936.jpg,train,29,Fish Crow
1663,1663,1663,1664,30,030.Fish_Crow/Fish_Crow_0013_25939.jpg,test,29,Fish Crow
1664,1664,1664,1665,30,030.Fish_Crow/Fish_Crow_0065_25942.jpg,test,29,Fish Crow
1665,1665,1665,1666,30,030.Fish_Crow/Fish_Crow_0072_25945.jpg,test,29,Fish Crow
1666,1666,1666,1667,30,030.Fish_Crow/Fish_Crow_0012_25946.jpg,test,29,Fish Crow
1667,1667,1667,1668,30,030.Fish_Crow/Fish_Crow_0083_25949.jpg,train,29,Fish Crow
1668,1668,1668,1669,30,030.Fish_Crow/Fish_Crow_0044_25964.jpg,train,29,Fish Crow
1669,1669,1669,1670,30,030.Fish_Crow/Fish_Crow_0028_25968.jpg,train,29,Fish Crow
1670,1670,1670,1671,30,030.Fish_Crow/Fish_Crow_0003_25970.jpg,train,29,Fish Crow
1671,1671,1671,1672,30,030.Fish_Crow/Fish_Crow_0076_25971.jpg,train,29,Fish Crow
1672,1672,1672,1673,30,030.Fish_Crow/Fish_Crow_0073_25977.jpg,test,29,Fish Crow
1673,1673,1673,1674,30,030.Fish_Crow/Fish_Crow_0010_25836.jpg,train,29,Fish Crow
1674,1674,1674,1675,30,030.Fish_Crow/Fish_Crow_0058_25999.jpg,val,29,Fish Crow
1675,1675,1675,1676,30,030.Fish_Crow/Fish_Crow_0038_26000.jpg,train,29,Fish Crow
1676,1676,1676,1677,30,030.Fish_Crow/Fish_Crow_0069_26008.jpg,train,29,Fish Crow
1677,1677,1677,1678,30,030.Fish_Crow/Fish_Crow_0082_26012.jpg,test,29,Fish Crow
1678,1678,1678,1679,30,030.Fish_Crow/Fish_Crow_0032_26014.jpg,test,29,Fish Crow
1679,1679,1679,1680,30,030.Fish_Crow/Fish_Crow_0070_25504.jpg,train,29,Fish Crow
1680,1680,1680,1681,30,030.Fish_Crow/Fish_Crow_0007_26023.jpg,train,29,Fish Crow
1681,1681,1681,1682,30,030.Fish_Crow/Fish_Crow_0061_25884.jpg,test,29,Fish Crow
1682,1682,1682,1683,30,030.Fish_Crow/Fish_Crow_0020_26027.jpg,test,29,Fish Crow
